idfamilletissus;dateentree;datefacturation;idcategorietissus;idclassematierepremiere;idutilisationwms;numerobc;numerobl;numerofacture;idfournisseur;idclient;modele;saison;designation;reftissu;composition;couleur;laize;qtecommande;idunitemesurematierepremiere;qterecu;tauxecart;nbrouleau;nblot;prixunitaire;idunitemonetaire;resterecevoir;fret;commentaire;etat
1;02/04/2024;28/03/2024;2;2;2;T00875/2401665;238465;F207828Z;1;2;HULRICHSET;E24;HARSAULT;B CB 68 R1 VC;100% COTTON;GREEN/NA;159/162;8;1;8;100;1;1;5;2;0;NULL;rouleau  CHOIX B 2EME ARRIVAGE modèle LELIARMC-HULRICH;0
1;02/04/2024;28/03/2024;2;2;2;T00916/2401665;238465;F207828Z;1;2;LELIAR-HULRICH;H24;BELGENA;B 30634R;100% COTTON;TOFU;148/151;10;1;10;100;0;1;5;2;0;NULL;COUPON;0
1;02/04/2024;28/03/2024;2;2;2;T00934/POCL2400395;238465;F207828Z;1;2;ULULLIA;H24;RIBENEW;X DA29 R1X;98% COTTON 1% VISC 1% PES METAL;MULTICO/NA;158/161;5;1;5;100;0;1;5;2;0;NULL;COUPON CHOIX B;0
1;02/04/2024;28/03/2024;2;2;2;POCL2400652/ORB13068;238465;F207828Z;1;2;LELIAR;H24;RANASTA;B 28357R;100%COTTON;NOIR;158/161;2;1;2;100;0;1;5;2;0;NULL;COUPON;0
1;03/04/2024;28/03/2024;2;2;1;0368/LOI/2024;238464;F207827Z;1;2;NLIRE;H24;IMARI;B CT51 R4;100% COTTON;ECRU/MARIN/BNA;162/165;3338.6;1;3513.4;105.04;39;3;3.61;2;0;NULL;2eme arrivage POIDS TOTAL 39RLX=937.66KG ;0
1;03/04/2024;22/03/2024;2;2;1;0266/LOI/2024;238149;F207517Z;1;2;LETUDBB-BB/ LETUD -BB;H24;RITAIN;B DD35 R3;100% COTTON;MULTICO/NA;162/165;6309.1;1;47;2.87;1;1;3.4;2;6262.1;NULL;2EME ARRIVAGE  poids 1rl=10.94kg EMP EMP A11/A31/A30;0
1;07/03/2024;27/02/2024;2;2;1;0257-0195-284-464/LOI/2024;1479624;200127021;19;100;P07 MELBA- P07MARTHE-P07MARYLOU-P07MYGLOO-P07MARLENE-P08MARCELETTE-P08MELY;H24;LIBERTY ;MARGARET ANNIE 036373523Y;100% COTTON;ROSE MULTICO;136;3016;1;-17.3;100;47;1;0;1;0;NULL;retour MANQUE APRES INSPECTION;0
1;30/01/2024;29/01/2024;1;2;1;3022/LOI/2023;235962;F205468Z;1;100;MISTINGUETTE-MERVEILLE;H24;APRECIA;G D01336 V5;100% COTTON ORG GOTS;GREEN MULTICO/BA;156/159;4100;1;4.4;97.27;49;3;0;2;111.8;NULL;retour SURPLUS APRES INSPECTION;0
1;04/04/2024;03/04/2024;2;2;2;T00802/POCL2400483;99311;F208302Z;1;2;VERIF;E24;RECHA;B 28003 P;100% COTTON;STONE;159/162;1;1;1;100;0;1;5;2;0;NULL;COUPON  modele TAMETHYSTE-TAPIRE;0
1;04/04/2024;03/04/2024;2;2;2;A03200;99311;F208302Z;1;2;Non-referencé;E24;LARGUVA;BF 30634 R 13402 X1;54% COTTON 46% VISCOSE;TOFU MULTICO;159/162;1;1;1;100;0;1;5;2;0;NULL;COUPON  MODELE TAMETHYSTE-TAPIRE;0
1;04/04/2024;03/04/2024;2;2;2;A03136/2401486;99311;F208302Z;1;2;CONDUIT;H24;HACIKA;31704P ;100% COTTON;ROSE;150/153;1;1;1;100;1;1;5;2;0;NULL;ROULEAU ;0
1;04/04/2024;22/03/2024;2;2;1;0266/LOI/2024;238149;F207517Z;1;2;LETUDBB-BB/ LETUD -BB;H24;RITAIN;B DD35 R3;100% COTTON;MULTICO/NA;162/165;6262.1;1;6211.1;99.93;62;4;3.4;2;4;NULL;3EME ARRIVAGE EMP A11/A31/A30;0
1;04/04/2024;03/04/2024;2;2;1;0169/LOI/2024;238534;F207882Z;1;2;TKEN2MC-BB TPINK2MC-BB  TKEN2-BB TPINK2 -BB;H24;VOSAMORA;F 31619R 13403 X1;100% VISCOSE;BLACK IRIS MULTICO;151/154;3438;1;149.8;4.35;1;1;3.2;2;3288.2;NULL;1ERE ARRIVAGE;0
1;05/04/2024;04/04/2024;1;2;1;0290/lLOI/2024;238643/238565;F207974Z/F207911Z;1;100;MOTUS;H24;NEWYORKAWA;G 13391 V3;100% COTTON ORG GOTS;ROSE/BLUE/BA;152/155;1550;1;1630.3;105.18;20;1;4.6;2;0;NULL;POIDS TOTAL: 244.58KG;0
1;08/04/2024;05/04/2024;2;2;1;0169/LOI/2024;238683;F208013Z;1;2;TKEN2MC-BB TPINK2MC-BB  TKEN2-BB TPINK2 -BB;H24;VOSAMORA;F 31619R 13403 X1;100% VISCOSE;BLACK IRIS MULTICO;151/154;3288.2;1;22.8;5.02;1;1;3.2;2;3265.4;NULL;2EME ARRIVAGE;0
1;08/04/2024;05/04/2024;2;2;1;0172/LOI/2024;238684;F208014Z;1;2;TKEN-BB  TPINK-BB  TKENMC-BB TPINKMC-BB;H24;WOSAMORE;X AJ65 V1X ;50% VISC 49% CO 1% PES METAL;BLANC/6873 V5 FLAME SCAR/NA;161/164;4457.3;1;69.8;1.56;1;1;3.2;2;4387.5;NULL;1ERE ARRIVAGE  EMP A21/B22;0
1;07/03/2024;27/02/2024;2;2;1;3393/LOI/2023;1479624;200127021;19;100;MONA-MARINETTE;H24;LIBERTY;036373551Y;100% COTTON;895 ROSE MULTICO;136;293;1;-1.1;94.41;3;1;0;1;17;NULL;retour MANQUE APRES INSPECTION;0
1;06/02/2024;05/02/2024;1;2;1;0005/LOI/2024;236236;F205716Z;1;100;GOURMETTE;H24;APREECO;G AR30 R4;100% COTTON ORG GOTS;ROSE/BNA;164/167;870;1;22.8;5.74;1;1;0;2;820;NULL;retour COUPE;0
1;12/03/2024;11/03/2024;1;2;1;0351/LOI/2024;237659/237660;F207040Z/F207041Z;1;2;ISICILIA-BB;H24;FEDOR;O CV72 R1;67% CO ORG OCS33% LIN;GREEN/BNA;152/155;3575;1;13.3;104.6;25;2;0;2;0;NULL;retour SURPLUS APRES INSPECTION;0
1;09/04/2024;08/04/2024;2;2;1;0169/LOI/2024;238698;F208056Z;1;2;TKEN2MC-BB TPINK2MC-BB  TKEN2-BB TPINK2 -BB;H24;VOSAMORA;F 31619R 13403 X1;100% VISCOSE;BLACK IRIS MULTICO;151/154;3265.4;1;2608;80.87;37;5;3.2;2;657.4;NULL;3EME ARRIVAGE poids total 37rlx=520.26kg;0
1;09/04/2024;08/04/2024;2;2;2;A03453;238784;F208096Z;1;30;PLM- 97905;H24;BAVIERAX;B 13534 V1;100% COTTON;MULTICO/BNA;147/150;30.5;1;30.5;100;2;1;5;2;0;NULL;NEANT poids 2rlx=6.84kg;0
1;09/04/2024;08/04/2024;2;2;1;0612/LOI/2024;238788;F208099Z;1;2;DIRECTION-DECOUVERTE;H24;VOCCA;BF 31478L ;52% TENC 48% CO;LEATHER BROWN;149/152;2391;1;120.5;5.03;1;1;4.1;2;2270.5;NULL;1ERE ARRIVAGE 1rl=38.8kg ;0
1;09/04/2024;08/04/2024;1;2;1;0313/LOI/2024;238753;F208085Z;1;100;P09-MINIATURE;H24;LARISTAN;G CZ49 R2 ;100% COTTON ORG GOTS;BLEU RIVAG/BNA;153/156;1000;1;84.6;8.46;1;1;4.4;2;915.4;NULL;1ERE ARRIVAGE 1rl=16.42kg;0
1;11/04/2024;09/04/2024;2;2;1;0483/LOI/2024;238843;F208152Z;1;2;TIBIZA;H24;HOMASSA;B 31296R 13328 V1;100% COTTON;BARELY PINK;134/137;6482;1;15;0.23;1;1;4.85;2;6467;NULL;1ERE ARRIVAGE BC 0518REVISE EMP A20/A30/A40;0
1;12/04/2024;21/03/2024;2;2;1;0288/LOI/2024;1484360;200128633;19;100;MODESTE;H24;LIBERTY ;036373562X;100% COTTON;911 MARINE MULTICO;136;328;1;328;100;3;1;10.85;1;0;NULL;NEANT;0
1;12/04/2024;21/03/2024;2;2;1;328-395-481/LOI/2024;1484360;200128633;19;100;PYGLOO-MONA-MIRETTE-MELINE;H24;LIBERTY ;JUNES MEADOW 036373547X;100% COTTON;FOND BLEU FLEUR BLANC;136;640;1;640;100;6;1;11.1;1;0;NULL;PYGLOO=290m MONA=72m MIRETTE=125m MELINE=98m BLOOMER=55m;0
1;12/04/2024;21/03/2024;2;2;1;523/LOI/2024;1484360;200128633;19;100;P07 MELBA- P07MARTHE-P07MARYLOU-P07MYGLOO-P07MARLENE-P08MARCELETTE-P08MELY;H24;LIBERTY ;MARGARET ANNIE 036373523Y;100% COTTON;ROSE MULTICO;136;210;1;142.2;67.71;3;1;10.9;1;74.49;NULL;MODELE MIDI=210m;0
1;12/04/2024;21/03/2024;2;2;1;524/LOI/2024;1484360;200128633;19;100;PADOU/PAGELLE/PADY;H23;LIBERTY ;MARGARET ANNIE 036368554X;100% COTTON;MULTICO;136;30;1;30;100;1;1;10.4;1;0;NULL;MODELE BRUNA REA;0
1;12/04/2024;11/03/2024;2;2;1;843/LOI/2024;238975;F208278Z;1;100;GIGOUTEUSE PETIT MARIN;E24;LASMINAX;B 31036R ;100% COTTON;BLEU CELESTE;153/156;108;1;107.8;99.81;1;1;3.6;2;0;NULL;NEANT;0
1;12/04/2024;09/04/2024;2;2;1;0612/LOI/2024;238845;F208153Z;1;2;DIRECTION-DECOUVERTE;H24;RANASTA;B 31489R;100% COTTON;LEATHER BROWN;158/161;1451;1;75.1;5.17;1;1;3.12;2;1375.9;NULL;1ERE ARRIVAGE;0
1;13/04/2024;26/03/2024;2;3;1;Non-referencé;4888;19065473;47;106;TZ50012 PYJAMA B;H24;POIS LUREX;59053-T;100% COTTON;13 NACRE;136;132;1;132;100;3;1;5.34;1;0;NULL;LAIZE=155-156cm poids 3rlx=32.24kg;0
1;13/04/2024;26/03/2024;2;3;1;Non-referencé;4888;19065473;47;106;TZ302112 ROBE V;H24;CARREAU QUAI DE SEINE;69115-T;85% VISCOSE 15% LAINE;04 MARINE;136;279.8;1;279.8;100;4;1;4.05;1;0;NULL;LAIZE=146cm  poids 4rlx=58.34kg;0
1;13/04/2024;26/03/2024;2;3;1;Non-referencé;4888;19065473;47;106;TZ30081 ROBE11- TZ12021 BLOUSE2;H24;FLEURS A LA CAMPAGNE;5946-T;85% VISCOSE 15% LAINE;30 PECHE;136;616.6;1;616.6;100;10;1;13.9;1;0;NULL;LAIZE=148/149 cm poids 10rlx=91.4kg;0
1;15/04/2024;06/04/2024;2;2;1;0172/LOI/2024;238697;F208029Z;1;2;TKEN-BB  TPINK-BB  TKENMC-BB TPINKMC-BB;H24;WOSAMORE;X AJ65 V1X ;50% VISC 49% CO 1% PES METAL;BLANC/6873 V5 FLAME SCAR/NA;161/164;4387.5;1;4430.4;100.96;34;1;3.2;2;0;NULL;2E ARRIVAGE EMP A21/B22;0
1;15/04/2024;11/04/2024;2;2;1;571/LOI/2024;238967;F208269Z;1;3;ILAKI/BAHYA/COLETTA;H24;LOVEENAX;B 31317R;100% COTTON;NEW CREAM;150/153;508.48;1;571.9;112.47;5;1;2.95;2;0;NULL;NULL;0
1;15/04/2024;12/04/2024;2;2;1;0046R/LOI/2024;239038;F208330Z;1;30;PLM-94343;H24;HURBANE;B CB83 R3 ;100% COTTON;AQUA/BA;155/158;1603;1;1630.3;101.7;16;2;2.95;2;0;NULL;NULL;0
1;15/04/2024;15/04/2024;2;1;1;81/LOI/2024;43;427426;34;2;COMMUN;E23;POLYCOTON #2 FABRIC;TC8020;80% POLY 20% CO;BLANC;145;5000;1;4377;87.54;21;1;1.1;2;623;NULL;NULL;0
1;03/07/2023;30/06/2023;1;1;1;1626/LOI/2023;227834;F197594Z;1;100;CAROLINE;E24;APRECIA;O 10000 DOUBLE BLANCHIMENT;100% COTTON ORG;BLANC;156/159;1500;1;-40;1;8;1;0;2;0;NULL;retour manque;0
1;16/04/2024;15/04/2024;2;2;2;A03079;239167;F208451Z;1;2;A VERIF;H24;GALIDA;B 13516 V1;100% CO BCI;MULTICO 30749P EGRET;142/145;16;1;16;100;1;1;5;2;0;NULL;ROULEAU POIDS:2.26KG;0
1;16/04/2024;15/04/2024;2;2;2;A03308;239167;F208451Z;1;2;A VERIF;H24;HIFELICIA;B 31830R ;100% CO BCI;VERT DEAU;162/165;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;16/04/2024;15/04/2024;2;2;2;A03492;239167;F208451Z;1;2;A VERIF;H24;GALIDA;31964R;100% CO BCI;HUSHED GREEN;142/145;10;1;10;100;1;1;5;2;0;NULL;ROULEAU POIDS:1.38KG;0
1;16/04/2024;15/04/2024;2;2;1;0317/LOI/2024;239143;F208428Z;1;100;MAIA;H24;HALAMANDA;B 13491 V1;100% CO BCI;BLANC BLEU;146/149;1080;1;128.8;11.92;1;1;3.35;2;951.2;NULL;POIDS, 22.5KG;0
1;16/04/2024;15/04/2024;2;2;1;0351/LOI/2024;239111/239113;F208400Z/F208401Z;1;2;INAPOLI-BB;H24;FERRUCIO-PO;CM97 C3;50%CO ORG OCS 27%  23% LIN;BLEU/31143P BEIGE;143/146;1365;1;1351.5;99.01;11;3;4.84;1;13.5;NULL;POIDS:407.6KG;0
1;17/04/2024;16/04/2024;2;2;1;0317/LOI/2024;239028;F208498Z;1;100;MAIA;H24;HALAMANDA;B 13491 V1;100% CO BCI;BLANC BLEU;146/149;951.2;1;1007.8;105.24;9;2;3.35;2;0;NULL;2E ARRIVAGE;0
1;17/04/2024;16/04/2024;1;1;1;908/LOI/2024;237291;F208477Z;1;100;CAROLINE;E24;APRECIA;O 10000 DOUBLE BLANCHIMENT;100% COTTON ORG;BLANC;156/159;250;1;282.4;112.96;2;1;4.82;2;0;NULL;BLOMER LIBERTY-GIGOUTEUSE TROUSSEAU;0
1;17/04/2024;15/04/2024;2;1;1;081/LOI/24;33;428157;34;2;COMMUN;E23;POLYCOTON #2 FABRIC;TC8020;80% POLY 20% CO;BLANC;145;623;1;217;91.88;1;1;1.1;2;406;NULL;2E ARRIVAGE ;0
1;06/04/2024;21/03/2024;2;2;1;Non-referencé;Non-referencé;24-1000139;NULL;8;Non-referencé;E25;MUSEL;2384;100% COTTON;FOND BLANC FLEURI BLEU;147/149;33.5;1;33.5;100;2;1;6.77;1;0;NULL;NEANT;0
1;17/04/2024;21/03/2024;2;2;1;Non-referencé;Non-referencé;24-1000139;NULL;8;Non-referencé;E25;CANVAS;7500;100% COTTON;VERT;148/150;12;1;12;100;2;1;6.49;1;0;NULL;GABBY;0
1;06/04/2024;06/03/2024;2;2;1;Non-referencé;Non-referencé;202400159;55;7;VERIF;E25;CHARLES;5337;89% CO 11% PES;C/105;145;5;1;5;100;1;1;6.75;1;0;NULL;NEANT;0
1;06/04/2024;06/03/2024;2;2;1;Non-referencé;Non-referencé;202400159;55;7;VERIF;E25;CHARLES;5337;89% CO 11% PES;C/102;145;8;1;8;100;1;1;6.75;1;0;NULL;NEANT;0
1;06/04/2024;06/03/2024;2;2;1;Non-referencé;Non-referencé;202400159;55;7;VERIF;E25;SHANGAI;3852;72% ALGODON 25% POLIESTER 03% ELASTAN;C/1221;143;8;1;8;100;1;1;5.95;1;0;NULL;NEANT;0
1;06/04/2024;06/03/2024;2;2;1;Non-referencé;Non-referencé;202400159;55;7;VERIF;E25;SHANGAI;3852;72% ALGODON 25% POLIESTER 03% ELASTAN;C/1220;143;8;1;8;100;1;1;5.95;1;0;NULL;NEANT;0
1;06/04/2024;06/03/2024;2;2;1;Non-referencé;Non-referencé;202400159;55;7;VERIF;E25;SHANGAI;3852;72% ALGODON 25% POLIESTER 03% ELASTAN;C/1219;143;5;1;5;100;1;1;5.95;1;0;NULL;NEANT;0
1;17/04/2024;16/04/2024;2;2;1;63/LOI/2024;239208;F208491Z;1;2;TIBIZA-TALMA;H24;LOVEENAX;B 31296R;100% CO BCI;BARELY PINK;150/153;683;1;170;24.89;1;1;2.71;2;513;NULL;POIDS: 21.5kg;0
1;18/04/2024;03/04/2024;2;3;1;Non-referencé;6112;202400236;55;7;SL3765-SL3766-SL3767-SL3758;H24;VINSON;5168;42% PES 40% COTTON 15% VI 3% AF;RED GREEN PLAID;148;453.5;1;453.5;100;8;1;6.35;1;0;NULL;NEANT;0
1;18/04/2024;12/04/2024;2;3;1;Non-referencé;Non-referencé;PROF0546;94;32;GLISSADE-GLOSS- ACTE-GRACEFUL;H24;LIBERTY ;329 BOURTON  LANTANA;83% COTTON 17% LAINE ;73505X-EN;150;290;1;290;100;6;1;15.75;1;0;NULL;NEANT;0
1;18/04/2024;18/04/2024;2;1;1;Non-référencé;31713;Non-référencé;48;93;COMMUN;E23;POLYCOTON #2 FABRIC;TC8020;80% POLY 20% CO;BLANC;147;2031.3;1;2031.3;100;37;1;4054;3;0;NULL;NEANT EMP E10/E31;0
1;18/04/2024;18/04/2024;2;2;1;Non-referencé;65;Non-referencé;85;25;CLAUDINE;H24;NANIVA;BB;100% COTTON;ECRU;145;80;1;80;100;4;1;6800;3;0;NULL;POIDS 1RL=5.2KG modele :TZ 30212;0
1;06/04/2024;05/04/2024;2;2;2;779/LOI/2024;238691;F208021Z;1;100;ALPHONSE-ALIZEE;E25;ROCOLONIAX;B 1000;100% COTTON;BLANC LUMINEUX;161/164;10;1;10;100;0;1;5;2;0;NULL;COUPON ;0
1;06/04/2024;05/04/2024;2;2;2;A02878R;239003;F208303Z;1;2;JUGLIER;H24;VALERI;X 13492 V2;100% COTTON;FOND BEIGE FLEUR MARRON;148/151;5;1;5;100;0;1;5;2;0;NULL;COUPON E25;0
1;06/04/2024;05/04/2024;2;2;2;BCKS001469 PI051-24;239003;F208303Z;1;2;Non-referencé;H24;BAGAX;B 1000;100% COTTON;BLANC;145;5;1;5;100;0;1;5;2;0;NULL;COUPON  ATTENTE CONFIRMATION MERCH pour  LE MODELE ET SAISON;0
1;06/04/2024;05/04/2024;2;2;2;A03254;239003;F208303Z;1;2;CHISELLE-CANIFO;E25;WOSAMORE;X AJ 65 V1X ;50% VISCOSE 49% CO 1%PES METAL;13532 V2 BLANC MULTICO/NA;161/164;11;1;11;100;0;1;5;2;0;NULL;COUPON ;0
1;06/04/2024;05/04/2024;2;2;2;BCKS007798 PI025-027;239003;F208303Z;1;2;Non-referencé;H24;IVOEY;AW73 V1 M;100% COTTON;NOIR-GRIS/NA;160/163;1;1;1;100;0;1;5;2;0;NULL;COUPON  ATTENTE CONFIRMATION MERCH pour  LE MODELE ET SAISON;0
1;06/04/2024;05/04/2024;2;2;2;BCKS007798 PI025-027;239003;F208303Z;1;2;Non-referencé;H24;RASLEMAX;B 28610P;100% COTTON;CREAM;155/158;5;1;5;100;0;1;5;2;0;NULL;COUPON  ATTENTE CONFIRMATION MERCH pour  LE MODELE ET SAISON;0
1;06/04/2024;05/04/2024;2;2;2;A03400;239003;F208303Z;1;2;CHANCEUSE-CHAPINE-CHARLINE;E25;EZINOLAX;B 31884R ;99% COTTON  BCI1% EL;13537 V1 YELLOW;158/161;11;1;11;100;0;1;5;2;0;NULL;COUPON ;0
1;19/04/2024;18/04/2024;2;2;1;571/LOI/2024;239337;F208617Z;1;3; ILAKI-BAHYA-COLETTA;H24;EZINOLAX;B 31317R;99% COTTON BCI 1%EL;NEW CREAM;158/161;545.08;1;534.3;98.02;6;1;4.2;2;10.78;NULL;NEANT ;0
1;08/02/2024;08/02/2024;2;2;1;0261/LOI/2024;51;017/2024;85;25;CLAUDINE;H24;NANIVA;BB;100% COTTON;ECRU;145;42;1;-1.68;103.8;1;1;0;3;0;NULL;retour MANQUE APRES INSPECTION;0
1;19/04/2024;03/04/2024;2;3;1;Non-referencé;6112;202400236;55;7;SL3765-SL3766-SL3767-SL3758;H24;VINSON;5168;42% PES 40% COTTON 15% VI 3% AF;RED GREEN PLAID;148;453.5;1;-25;100;8;1;0;1;0;NULL;retour ENVOYE chez KALIANA pour le FOURNISSEUR;0
1;27/12/2023;26/12/2023;2;2;1;2805/LOI/2023;234958;F204478Z;1;2;HUNGO;E24;EZINOLAX;B 30909 R 13164 V1;99% COTTON 1% EL;AQUA  ASAPHALT;158/161;2077.6;1;17;0.02;1;1;0;2;2029.8;NULL;retour coupe;0
1;29/09/2023;23/09/2023;2;3;1;Non-referencé;577;23FC11LTC04;47;106;TY 30111/TY 37001;E24;COTTON WOVEN FABRIC;61092-T;100% COTTON ;CARREAU MULTICO;150;677.5;1;-16.34;0;5;1;0;2;0;NULL;retour manque;0
1;13/11/2023;02/11/2023;2;2;1;2362/LOI/2023;Non-referencé;23082694;41;100;CEDILLE ROSE MOYEN;E24;TAFFETAS;GU 562-R TI-1560;100% PES;1975 ROSE MOYEN;150;3110;1;-5.6;101.1;64;1;0;1;0;NULL;retour manque;0
1;18/04/2024;04/04/2024;1;2;1;0290/lLOI/2024;238643/238565;F207974Z/F207911Z;1;100;MOTUS;H24;NEWYORKAWA;G 13391 V3;100% COTTON ORG GOTS;ROSE/BLUE/BA;152/155;1550;1;-274.5;105.18;8;1;0;2;0;NULL;retour COTONA DEFAUT TISSU 8RLX;0
1;22/04/2024;19/04/2024;2;2;1;3467/LOI/2023;239384;F208665Z;1;2;HIDONY-MC;H24;HAFIVA;BF 12901 V1;80% COTTON 20% VISCOSE;28253P MULTICO ECRU; 153/156;310;1;400;129.03;3;2;4.8;2;0;NULL;POIDS TOTAL3RLX=88.83KG;0
1;22/04/2024;19/04/2024;2;2;2;959/LOI/2024;239386;F208669Z;1;100;MARGUERITA-MANZIRA;H24;LASMINA;B 30470R;100% COTTON BCI;ROSE COUTURE;146/149;10;1;13;130;1;1;5;2;0;NULL;ROULEAU;0
1;19/12/2023;18/12/2023;2;2;2;T00891;234743;F204280Z;1;2;Non-referencé;E24;LARGUVA;BF 30634 R 13402 X1;54% COTTON 46% VISCOSE;TOFU MULTICO;159/162;5;1;-0.95;100;0;1;0;2;0;NULL;retour MANQUE TISSU;0
1;21/02/2024;20/02/2024;2;2;2;T2925;236829;F206269Z;1;2;QUINQUET BB-BC/QUINQUET MCBB-BC;E25;VIRGICEL;AR21 V1;44% TENC 31%CO 25% LIN;BLUE/BA;163/166;10;1;-0.3;100;0;1;0;2;0;NULL;retour MANQUE ;0
1;16/04/2024;15/04/2024;2;2;1;0351/LOI/2024;239111/239113;F208400Z/F208401Z;1;2;INAPOLI-BB;H24;FERRUCIO-PO;CM97 C3;50%CO ORG OCS 27%  23% LIN;BLEU/31143P BEIGE;143/146;1365;1;3.05;99.01;11;3;0;1;13.5;NULL;retour SURPLUS APRES INSPECTION;0
1;23/04/2024;22/04/2024;2;2;1;0046/LOI/2024;239427;F208704Z;1;30;PLM - 94346;H24;HURBANE;02-B DD03 R1;100% COTTON BCI;ROSE/BA;155/158;803;1;894.1;111.3;9;2;2.95;2;0;NULL;POIDS TOTAL9RLX=194.12KG;0
1;23/04/2024;23/04/2024;1;2;2;A03665 ;240333;F209677Z;1;100;ERNESTINE-BELLE-GABRIELLE;H24;APRECIA ;13585;100% COTTON;V1 IMPRIME  ROSE;145;5;1;5;100;1;1;5;2;0;NULL;NEANT;0
1;07/11/2023;06/11/2023;2;2;1;2045/LOI/2023;233006;F202636Z;1;2;KHURDAY-KHONDAY;E24;SIFAKA;B 29516 P;95% CO 5% LIN;BEIGE;159/162;4739.8;1;24.3;2.65;1;1;0;2;4614;NULL;retour coupe;0
1;20/01/2024;18/01/2024;2;2;1;2616/LOI/2023;235629/235630;F205136Z;1;2;TADMINTON-TOLEYBALL;E24;VERONIC;X CM 17 V1X 13207X3;99%VISCOSE 1% POLYESTER META;DARK GOLD MULTICO/NA;140/143;4432.9;1;-3.7;89.75;43;5;0;2;454.2;NULL;retour manque;0
1;18/01/2024;17/01/2024;2;2;1;2506/LOI/2023;235576/235577/235578;F205073Z/F205074Z;1;2;KREYTE;E24;FRISCO;CU41 R1;55% COTTON 45% LIN;KHAKI/BNA;160/163;2924.5;1;2;100;28;2;0;2;0;NULL;retour SURPLUS TISSU APRES INSPECTION;0
1;10/01/2024;09/01/2024;2;2;1;2806/LOI/2023;235169;F204688Z;1;2;CYCLISTE/CYPRIN;E24;GAISKA;B 13131 V2;100% COTTON;YELLOW/BLU/BA;156/159;3367;1;200.4;2.83;1;1;0;2;3271.6;NULL;retour coupe;0
1;10/10/2023;09/10/2023;2;2;1;2028R/LOI/2023;231935/231933;F201607Z;1;106;TY 30111/TY 37001;E24;YIN;B CI81 R1;100% COTTON;BLEU/BNA;158/161;500;1;28.34;119.36;4;1;0;2;0;NULL;retour coupe;0
1;05/10/2023;04/10/2023;2;3;1;2028R/LOI/2023;231716/231717;F201398Z;1;106;TY37001-TY30111;E24;YIN;B CI81 R2;100% COTTON;PECHE;158/161;500;1;2.38;103.52;7;1;0;2;0;NULL;retour coupe;0
1;24/04/2024;09/04/2024;2;2;1;0483/LOI/2024;238844;F208151Z;1;2;TIBIZA;H24;HOMASSA;B 31296R 13328 V1;100% COTTON;BARELY PINK;134/137;6467;1;3913.8;60.6;39;4;4.85;2;2553.2;NULL;2EME ARRIVAGE poids total39rlx=764.2kg A20/A30/A40;0
1;24/04/2024;23/04/2024;1;2;2;A03670;239534;F208803Z;1;100;GABRIELLE ROSE;H24;APRECIA;G 13584 V1 ;100% COTTON ORG GOTS;880 ROSE C/BA;156/159;5;1;5;100;0;1;5;2;0;NULL;COUPON;0
1;24/04/2024;23/04/2024;2;2;1;571/LOI/2024;239503;F208777Z;1;3;ILAKI-BAHYA-COLETTA;H24;EZINOLAX;B 31362 R;99% COTTON BCI 1%EL;PARME;158/161;500;1;527.3;105.46;14;2;4.2;2;0;NULL;poids total14rlx=103.84kg;0
1;24/04/2024;23/04/2024;2;2;2;Non-referencé;239532;F208801Z;1;30;PLM-97719;H24;FALTIMORE;AF 98 V3;55% COTTON 45% LIN; RED/BA;158/161;3;1;3;100;0;1;5;2;0;NULL;COUPON;0
1;25/04/2024;16/04/2024;2;2;1;63/LOI/2024;239210;F208492Z;1;2;TIBIZA-TALMA;H24;LOVEENAX;B 31296R;100% CO BCI;BARELY PINK;150/153;513;1;565.6;107.7;5;1;2.71;2;0;NULL;2E ARRIVAGE;0
1;25/04/2024;24/04/2024;2;2;2;MAIL06/07/23;239582;F208868Z;1;2;ILUNIS;E24;FINAX;1000;55% COTTON 45% LIN;BLANC LUMINEUX;160/163;10;1;10;0;1;1;5;2;0;NULL;COUPONS MODELE: SUNSET PARTY  ;0
1;25/04/2024;24/04/2024;2;2;2;A03474;239582;F208868Z;1;2;HNVIRE;E25;LAMIACE;B CCBB R1 R49247/13560 V1;100% CO BCI;BLACK/BA/BLEU;163/166;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;19/04/2024;18/04/2024;2;2;1;571/LOI/2024;239337;F208617Z;1;3; ILAKI-BAHYA-COLETTA;H24;EZINOLAX;B 31317R;99% COTTON BCI 1%EL;NEW CREAM;158/161;545.08;1;5.7;98.02;6;1;0;2;10.78;NULL;retour INVENTAIRE SURPLUS TISSU;0
1;25/04/2024;25/04/2024;2;2;1;Non-referencé;67;Non-referencé;85;25;CLAUDINE;H24;NANIVA;BB;100% COTTON;ECRU;145;4;1;4;100;1;1;6800;3;0;NULL;complement TARTINE;0
1;25/04/2024;18/04/2024;2;3;2;Non-referencé;Non-referencé;24083152;41;100;MANZIRA-MARGUERITA;H24;MIKADO ;TGU1123-T373;100% PL;IMPRIME EXCLUSIF;152;17.4;1;17.4;100;1;1;19.85;1;0;NULL;COMPLEMENT ;0
